id	Accession	Gene.name	Protein.description	Protein.IDs	Majority.protein.IDs	Fasta.headers	Number.of.proteins	Peptides	Razor.and.unique.peptides	Unique.peptides	Sequence.coverage.percent	Mol.weight.kDa	Sequence.length	Q.value	Score	Intensity	MS.MS.count	Mock_01	Mock_02	Mock_03	BoNT_01	BoNT_02	BoNT_03	Mock_01.norm	Mock_02.norm	Mock_03.norm	BoNT_01.norm	BoNT_02.norm	BoNT_03.norm	log2FC	p.mod	p.adj.BH	Candidate
1951	Q6AY20	M6pr	Cation-dependent mannose-6-phosphate receptor	sp|Q6AY20|MPRD_RAT	sp|Q6AY20|MPRD_RAT	sp|Q6AY20|MPRD_RAT Cation-dependent mannose-6-phosphate receptor OS=Rattus norvegicus OX=10116 GN=M6pr PE=1 SV=1	1	4	4	4	18	31.095	278	0	5.732	80133000	4	15.1766796244649	14.9290271889809	15.1869653642586	15.2083486840381	15.2848963777247	15.0871727481711	0.00447017395542104	-0.149039979204968	-0.00533559850712234	0.00372478095429885	-0.057823023783912	0.193127584240051	-0.0963115817223691	0.284383401630884	0.999354675409622	FALSE
1952	Q6AY23	Pycr2	Pyrroline-5-carboxylate reductase 2	sp|Q6AY23|P5CR2_RAT	sp|Q6AY23|P5CR2_RAT	sp|Q6AY23|P5CR2_RAT Pyrroline-5-carboxylate reductase 2 OS=Rattus norvegicus OX=10116 GN=Pycr2 PE=2 SV=1	1	7	7	6	28.8	33.673	320	0	131.19	452770000	10	16.550250773706	16.482114671488	16.5156074496291	16.6019013352618	16.6912527972947	16.1860561900218	0.0144956756239277	0.0405018557295452	-0.0402391607092291	0.0337317846053318	-0.0150122517865522	-0.0715346214818408	0.0225244864357683	0.663223410037525	0.999354675409622	FALSE
1953	Q6AY30	Sccpdh	Saccharopine dehydrogenase-like oxidoreductase	sp|Q6AY30|SCPDL_RAT	sp|Q6AY30|SCPDL_RAT	sp|Q6AY30|SCPDL_RAT Saccharopine dehydrogenase-like oxidoreductase OS=Rattus norvegicus OX=10116 GN=Sccpdh PE=1 SV=1	1	13	13	12	48.3	47.088	429	0	235.67	2068000000	27	16.8637507163115	16.7916970834471	16.9393955601816	16.9081814929533	17.0682324625887	16.5701373571925	-0.0163763749332825	0.00571227452588779	0.0391769566805438	-0.00436005086577862	0.0175954203447183	-0.0318254474738839	0.0157009780893645	0.720956893265585	0.999354675409622	FALSE
1954	Q6AY41	Tmem30a	Cell cycle control protein 50A	sp|Q6AY41|CC50A_RAT;tr|A0A0G2JXG3|A0A0G2JXG3_RAT	sp|Q6AY41|CC50A_RAT;tr|A0A0G2JXG3|A0A0G2JXG3_RAT	sp|Q6AY41|CC50A_RAT Cell cycle control protein 50A OS=Rattus norvegicus OX=10116 GN=Tmem30a PE=1 SV=1;tr|A0A0G2JXG3|A0A0G2JXG3_RAT Cell cycle control protein OS=Rattus norvegicus OX=10116 GN=Tmem30a PE=1 SV=1	2	7	7	7	22	37.172	328	0	205.41	304180000	10	14.8076567937325	14.7850948152859	14.9359937349102	14.8484273340239	15.0405037802633	14.5058735666446	-0.0353274739832538	0.0362528298938281	0.0729179549382726	-0.0269713862661078	0.0270095615484368	-0.0589464144926672	0.0442505166863951	0.411396065506004	0.999354675409622	FALSE
1955	Q6AY55	Dcakd	Dephospho-CoA kinase domain-containing protein	sp|Q6AY55|DCAKD_RAT	sp|Q6AY55|DCAKD_RAT	sp|Q6AY55|DCAKD_RAT Dephospho-CoA kinase domain-containing protein OS=Rattus norvegicus OX=10116 GN=Dcakd PE=2 SV=1	1	5	5	5	30.4	27.352	240	0	27.523	107220000	5	13.8042318772105	13.6918525458134	14.0259181582479	13.8251575547011	13.8181827049486	13.4518550283978	0.015539023908706	-0.00269802516482492	0.217133792689834	0.0040502488249341	-0.141020099352334	-0.0586735383256324	0.141872726762249	0.110887385477684	0.999354675409622	FALSE
1956	Q6AY56	Tuba8	Tubulin alpha-8 chain	sp|Q6AY56|TBA8_RAT	sp|Q6AY56|TBA8_RAT	sp|Q6AY56|TBA8_RAT Tubulin alpha-8 chain OS=Rattus norvegicus OX=10116 GN=Tuba8 PE=2 SV=1	1	20	3	3	44.8	50.037	449	0	17.841	95784000	5	14.055451915095	13.8936807383909	14.2848241002246	13.996120363033	14.1868106516535	13.8337795599997	0.0193173191390025	-0.0483115752414764	0.228597992012399	-0.0724286854972847	-0.0198338953016269	0.0758092506220863	0.0720190220289167	0.427184654416481	0.999354675409622	FALSE
1957	Q6AY57	Wipi2	WD repeat domain phosphoinositide-interacting protein 2	sp|Q6AY57|WIPI2_RAT	sp|Q6AY57|WIPI2_RAT	sp|Q6AY57|WIPI2_RAT WD repeat domain phosphoinositide-interacting protein 2 OS=Rattus norvegicus OX=10116 GN=Wipi2 PE=1 SV=1	1	3	3	3	9	48.519	445	0	23.572	91276000	4	15.5026764400156	15.3749375808692	15.5968594566648	15.4830599778717	15.6648361286789	15.282473108099	0.00391684308659912	-0.0296797337361558	0.0780083474796203	-0.0481140716316637	-0.00443341924922358	0.0618777977484504	0.0143050499875002	0.794989246580156	0.999354675409622	FALSE
1959	A0A140TAD1	Nudt5	ADP-sugar pyrophosphatase	tr|A0A140TAD1|A0A140TAD1_RAT;sp|Q6AY63|NUDT5_RAT	tr|A0A140TAD1|A0A140TAD1_RAT;sp|Q6AY63|NUDT5_RAT	tr|A0A140TAD1|A0A140TAD1_RAT ADP-sugar pyrophosphatase OS=Rattus norvegicus OX=10116 GN=Nudt5 PE=1 SV=1;sp|Q6AY63|NUDT5_RAT ADP-sugar pyrophosphatase OS=Rattus norvegicus OX=10116 GN=Nudt5 PE=2 SV=1	2	2	2	2	10	24.13	219	0	5.5605	18731000	2	12.4138923283726	12.1781045931682	12.3875327168359	12.3497788147262	12.500119853566	12.1039106558927	0.0652004331577285	-0.0764450197230864	0.0187493093647537	-0.0313275330629862	-0.0190819926480765	0.0333830472562788	0.00817706708472658	0.883004768434102	0.999354675409622	FALSE
1960	Q6AY65	Arfip2	Arfaptin-2	sp|Q6AY65|ARFP2_RAT	sp|Q6AY65|ARFP2_RAT	sp|Q6AY65|ARFP2_RAT Arfaptin-2 OS=Rattus norvegicus OX=10116 GN=Arfip2 PE=2 SV=1	1	7	7	6	28.4	37.772	341	0	182	274280000	9	15.8111237856603	15.896521622225	15.9181877473541	15.9573968277715	16.1887240533989	15.7005209974982	-0.140485781414314	0.0390543374739779	-0.0535133319767282	-0.0266271918774252	0.0666045353251287	0.0270757170019678	-0.0739992787889118	0.266816774353691	0.999354675409622	FALSE
1962	Q6AY71		Protein C8orf37 homolog	sp|Q6AY71|CH037_RAT	sp|Q6AY71|CH037_RAT	sp|Q6AY71|CH037_RAT Protein C8orf37 homolog OS=Rattus norvegicus OX=10116 PE=2 SV=1	1	4	4	4	20.5	23.771	210	0	4.7187	113580000	4	15.0231045784648	14.8272930784824	15.1103609593908	15.0579494292499	15.0890366152417	14.7747355926786	-0.00211255432146396	-0.103781771980235	0.0650523143482966	0.000317843889338865	-0.106690468543676	0.0276827464707449	0.0126159554100632	0.850336891196752	0.999354675409622	FALSE
1963	Q6AY84	Scrn1	Secernin-1	sp|Q6AY84|SCRN1_RAT	sp|Q6AY84|SCRN1_RAT	sp|Q6AY84|SCRN1_RAT Secernin-1 OS=Rattus norvegicus OX=10116 GN=Scrn1 PE=1 SV=1	1	12	12	12	35	46.396	414	0	174.98	1762600000	23	17.0248582993257	16.996451420909	17.1120729218372	17.1383118033621	17.283649083054	16.781743902877	-0.0659385745339358	-0.000203170626916604	0.00118453572137395	0.0151004769281965	0.0223422581953159	-0.0308886844041839	-0.0238370867196023	0.609084170413992	0.999354675409622	FALSE
1964	A0A0G2JXT0	Vps26a	Vacuolar protein sorting-associated protein 26A	tr|A0A0G2JXT0|A0A0G2JXT0_RAT;sp|Q6AY86|VP26A_RAT	tr|A0A0G2JXT0|A0A0G2JXT0_RAT;sp|Q6AY86|VP26A_RAT	tr|A0A0G2JXT0|A0A0G2JXT0_RAT Vacuolar protein sorting-associated protein 26A OS=Rattus norvegicus OX=10116 GN=Vps26a PE=1 SV=1;sp|Q6AY86|VP26A_RAT Vacuolar protein sorting-associated protein 26A OS=Rattus norvegicus OX=10116 GN=Vps26a PE=1 SV=1	2	8	8	8	35.8	34.579	299	0	129.97	435350000	11	15.8459310248264	15.7053893980491	15.7534518157635	15.8359516991247	16.0034081071019	15.6028728129362	0.0277324111409744	-0.0186669333126876	-0.0848383101781291	-0.0146613671350144	0.0146995424173434	0.0628384858292466	-0.0462164978204726	0.388546282587168	0.999354675409622	FALSE
1969	Q6AYB5	Srp54	Signal recognition particle 54 kDa protein	sp|Q6AYB5|SRP54_RAT	sp|Q6AYB5|SRP54_RAT	sp|Q6AYB5|SRP54_RAT Signal recognition particle 54 kDa protein OS=Rattus norvegicus OX=10116 GN=Srp54 PE=2 SV=1	1	2	2	2	4.2	55.704	504	0.0035553	1.8404	35453000	3	14.8906442836191	14.616835975841	14.9796038240745	14.8537481460054	14.8896465527381	14.6414308754925	0.0337579398779482	-0.145908085576485	0.102625968077118	-0.0355526503100733	-0.13774974200216	0.0627088183297999	0.0336897987870049	0.704471142180027	0.999354675409622	FALSE
1971	Q6AYD3	Pa2g4	Proliferation-associated protein 2G4	sp|Q6AYD3|PA2G4_RAT;tr|A0A0G2JVS2|A0A0G2JVS2_RAT;tr|Q7TP85|Q7TP85_RAT	sp|Q6AYD3|PA2G4_RAT;tr|A0A0G2JVS2|A0A0G2JVS2_RAT	sp|Q6AYD3|PA2G4_RAT Proliferation-associated protein 2G4 OS=Rattus norvegicus OX=10116 GN=Pa2g4 PE=1 SV=1;tr|A0A0G2JVS2|A0A0G2JVS2_RAT Proliferation-associated protein 2G4 OS=Rattus norvegicus OX=10116 GN=Pa2g4 PE=1 SV=1	3	6	6	6	15.5	43.656	394	0	8.5051	144710000	6	15.5976161352722	15.3505594022986	15.609582765481	15.555877253237	15.7263512235026	15.2063657550096	0.0579831863302832	-0.0949312643197068	0.049858304282888	-0.0161701482792351	0.0162083235615641	-0.0551029073538555	0.022658319454997	0.708015082208281	0.999354675409622	FALSE
1972	Q6AYD9	Nudt19	Nucleoside diphosphate-linked moiety X motif 19	sp|Q6AYD9|NUD19_RAT	sp|Q6AYD9|NUD19_RAT	sp|Q6AYD9|NUD19_RAT Nucleoside diphosphate-linked moiety X motif 19 OS=Rattus norvegicus OX=10116 GN=Nudt19 PE=2 SV=1	1	4	4	4	20.7	39.938	357	0	35.746	59617000	5	12.1917378250272	12.4239562742547	12.0704899588014	12.0298393490725	12.3057482737629	12.0114718777375	0.027991463050384	0.354352194601551	-0.113347915431552	-0.166321465478543	-0.0285080392130085	0.125889802339192	0.112645148190914	0.438462932955511	0.999354675409622	FALSE
1973	Q6AYE2	Sh3glb1	Endophilin-B1	sp|Q6AYE2|SHLB1_RAT;tr|A0A0G2K714|A0A0G2K714_RAT	sp|Q6AYE2|SHLB1_RAT;tr|A0A0G2K714|A0A0G2K714_RAT	sp|Q6AYE2|SHLB1_RAT Endophilin-B1 OS=Rattus norvegicus OX=10116 GN=Sh3glb1 PE=2 SV=1;tr|A0A0G2K714|A0A0G2K714_RAT Endophilin-B1 OS=Rattus norvegicus OX=10116 GN=Sh3glb1 PE=1 SV=1	2	11	10	10	30.7	40.787	365	0	65.539	489660000	12	14.7454117245655	14.6686080275856	14.6361714416359	14.836740757757	14.8731076238746	14.344712009935	0.0211487377637215	0.0384873231074219	-0.108183057422066	0.0800633183809301	-0.021665313926346	-0.101386690288323	-0.00185277023906124	0.979148371558797	0.999354675409622	FALSE
1974	Q6AYF1	Mapkap1	Target of rapamycin complex 2 subunit MAPKAP1	sp|Q6AYF1|SIN1_RAT;tr|A0A1B0GWN7|A0A1B0GWN7_RAT	sp|Q6AYF1|SIN1_RAT;tr|A0A1B0GWN7|A0A1B0GWN7_RAT	sp|Q6AYF1|SIN1_RAT Target of rapamycin complex 2 subunit MAPKAP1 OS=Rattus norvegicus OX=10116 GN=Mapkap1 PE=2 SV=1;tr|A0A1B0GWN7|A0A1B0GWN7_RAT Uncharacterized protein (Fragment) OS=Rattus norvegicus OX=10116 PE=4 SV=1	2	2	2	2	4.4	59.042	522	0	10.782	3651500	2	10.1377596613522	10.0646080530418	9.5013396180614	9.83923528764479	9.90631941576803	9.66824679618634	0.261367964996821	0.282358639010054	-0.395143590550169	-0.0695708612848855	-0.140582231586471	0.0700193864094281	0.0962389066395449	0.629585705217028	0.999354675409622	FALSE
1975	Q6AYG3	Prune1	Exopolyphosphatase PRUNE1	sp|Q6AYG3|PRUN1_RAT	sp|Q6AYG3|PRUN1_RAT	sp|Q6AYG3|PRUN1_RAT Exopolyphosphatase PRUNE1 OS=Rattus norvegicus OX=10116 GN=Prune1 PE=1 SV=1	1	7	7	7	22.5	49.998	454	0	69.67	194790000	9	15.0974972257434	15.1870813878254	15.4470832262097	15.2415363334906	15.6076192862175	14.5171772526895	-0.14699943795921	0.0367270064464323	0.18249505025082	-0.0353747827863231	0.192612671515687	-0.44915512443464	0.121379951481106	0.510402436085268	0.999354675409622	FALSE
1976	Q6AYG5	Echdc1	Ethylmalonyl-CoA decarboxylase	sp|Q6AYG5|ECHD1_RAT	sp|Q6AYG5|ECHD1_RAT	sp|Q6AYG5|ECHD1_RAT Ethylmalonyl-CoA decarboxylase OS=Rattus norvegicus OX=10116 GN=Echdc1 PE=1 SV=1	1	3	3	3	13.7	32.63	299	0	40.303	145620000	3	12.2062818017353	11.7509162999781	11.9503007237676	12.2409999713162	12.2376282458155	12.0332164941476	0.0693234653781937	-0.291899754055438	-0.206749124845757	0.0716271823847694	-0.0698400415408181	0.174422444368904	-0.201844999578619	0.118601318943751	0.999354675409622	FALSE
1977	Q6AYH5	Dctn2	Dynactin subunit 2	sp|Q6AYH5|DCTN2_RAT;tr|A0A0G2JUC7|A0A0G2JUC7_RAT	sp|Q6AYH5|DCTN2_RAT;tr|A0A0G2JUC7|A0A0G2JUC7_RAT	sp|Q6AYH5|DCTN2_RAT Dynactin subunit 2 OS=Rattus norvegicus OX=10116 GN=Dctn2 PE=1 SV=1;tr|A0A0G2JUC7|A0A0G2JUC7_RAT Dynactin subunit 2 OS=Rattus norvegicus OX=10116 GN=Dctn2 PE=1 SV=1	2	18	18	18	53	44.147	402	0	323.31	3247600000	39	17.7359526047655	17.7192016263899	17.7597451754363	17.7666194882869	17.9776824050316	17.4790381409953	-0.0124366073319566	0.0649546966160334	-0.00873554891735379	-0.0141841763848686	0.058783241934973	0.00881321547624453	-0.00320991355320863	0.94728711814338	0.999354675409622	FALSE
1979	Q6AYK3	Isyna1	Inositol-3-phosphate synthase 1	sp|Q6AYK3|INO1_RAT	sp|Q6AYK3|INO1_RAT	sp|Q6AYK3|INO1_RAT Inositol-3-phosphate synthase 1 OS=Rattus norvegicus OX=10116 GN=Isyna1 PE=3 SV=2	1	7	7	7	14.9	60.883	557	0	16.855	236200000	8	14.7202442582876	14.5524289485265	14.692942359312	14.7290896184722	14.8603595578374	14.5713971393642	0.0270009595606874	-0.0466720678767678	-0.0203924516710716	0.00343186717097654	-0.00339369188864758	0.156318127215763	-0.0654732874950814	0.311191044669478	0.999354675409622	FALSE
1980	Q6AYK6	Cacybp	Calcyclin-binding protein	sp|Q6AYK6|CYBP_RAT	sp|Q6AYK6|CYBP_RAT	sp|Q6AYK6|CYBP_RAT Calcyclin-binding protein OS=Rattus norvegicus OX=10116 GN=Cacybp PE=1 SV=1	1	6	6	6	27.1	26.541	229	0	130	297200000	7	15.529613563729	15.6573184495813	15.7759445802224	15.7250200291946	15.9669785220721	15.100210604883	-0.191743478703599	0.030103689472377	0.0344960255336522	-0.0287514658122678	0.0751115286404299	-0.342982150971086	0.0564927748151181	0.663625365870886	0.999354675409622	FALSE
1982	Q6AYN4	Phyhipl	Phytanoyl-CoA hydroxylase-interacting protein-like	sp|Q6AYN4|PHIPL_RAT	sp|Q6AYN4|PHIPL_RAT	sp|Q6AYN4|PHIPL_RAT Phytanoyl-CoA hydroxylase-interacting protein-like OS=Rattus norvegicus OX=10116 GN=Phyhipl PE=1 SV=2	1	13	13	11	35.5	42.412	375	0	67.284	2220900000	26	17.7052948911517	17.5553230819582	17.6845568764893	17.7531645069584	17.8250084466403	17.4004959026656	0.0337709476926074	-0.022058579177279	-0.00705857922606318	0.0492261109249795	-0.0170254478179825	0.00713624578495392	-0.0115610398675619	0.798677789991478	0.999354675409622	FALSE
1983	A0A0G2JUT1	Cadm1	Cell adhesion molecule 1	tr|A0A0G2JUT1|A0A0G2JUT1_RAT;sp|Q6AYP5|CADM1_RAT	tr|A0A0G2JUT1|A0A0G2JUT1_RAT;sp|Q6AYP5|CADM1_RAT	tr|A0A0G2JUT1|A0A0G2JUT1_RAT Cell adhesion molecule 1 OS=Rattus norvegicus OX=10116 GN=Cadm1 PE=1 SV=1;sp|Q6AYP5|CADM1_RAT Cell adhesion molecule 1 OS=Rattus norvegicus OX=10116 GN=Cadm1 PE=1 SV=1	2	5	4	4	13	42.832	385	0	19.936	533370000	6	13.0239102557228	12.9386423337123	12.8547515295776	13.2297651485939	13.0757465380609	12.4512883969965	0.0590785462492055	0.0679529065623091	-0.13017169215222	0.232518986545949	-0.05959512241183	-0.235379025898606	0.019771640807927	0.881623256678643	0.999354675409622	FALSE
1984	A0A096MK29	Nt5c3b	5-nucleotidase	tr|A0A096MK29|A0A096MK29_RAT;sp|Q6AYP7|5NT3B_RAT	tr|A0A096MK29|A0A096MK29_RAT;sp|Q6AYP7|5NT3B_RAT	tr|A0A096MK29|A0A096MK29_RAT 5-nucleotidase OS=Rattus norvegicus OX=10116 GN=Nt5c3b PE=1 SV=1;sp|Q6AYP7|5NT3B_RAT 7-methylguanosine phosphate-specific 5-nucleotidase OS=Rattus norvegicus OX=10116 GN=Nt5c3b PE=2 SV=2	2	2	2	2	10.5	29.806	257	0	25.704	80385000	2	10.5499771427718	10.2979479726166	10.2600962453932	10.7269844407612	10.4633200110581	10.4302434502751	0.0793421800233612	-0.0785447078082055	-0.230630229611461	0.223935025438403	-0.177824902689507	0.237772774105069	-0.171238551416756	0.255675786610767	0.999354675409622	FALSE
1985	Q6AYQ1	Golga7	Golgin subfamily A member 7	sp|Q6AYQ1|GOGA7_RAT	sp|Q6AYQ1|GOGA7_RAT	sp|Q6AYQ1|GOGA7_RAT Golgin subfamily A member 7 OS=Rattus norvegicus OX=10116 GN=Golga7 PE=2 SV=1	1	2	2	2	19	15.778	137	0	3.176	34886000	2	13.0304602339772	12.9332295974427	13.0440696131001	13.102451458684	13.1740205942365	13.056925548085	0.00194291321300899	-0.00114544099785324	-0.00453921992022138	0.0415196853455497	-0.0250066775268484	0.306572513899273	-0.108942423141013	0.270661785458238	0.999354675409622	FALSE
1986	A0A0G2JV20	Fars2	Phenylalanine--tRNA ligase, mitochondrial	tr|A0A0G2JV20|A0A0G2JV20_RAT;sp|Q6AYQ3|SYFM_RAT	tr|A0A0G2JV20|A0A0G2JV20_RAT;sp|Q6AYQ3|SYFM_RAT	tr|A0A0G2JV20|A0A0G2JV20_RAT Phenylalanine--tRNA ligase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Fars2 PE=1 SV=1;sp|Q6AYQ3|SYFM_RAT Phenylalanine--tRNA ligase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Fars2 PE=2 SV=1	2	7	7	7	21.1	52.716	454	0	68.628	176860000	7	14.3669368681105	14.2025830127498	14.3541116084608	14.3249540154054	14.5166233995734	13.7842258604263	0.052054855018689	-0.0181567180183682	0.0191380831128256	-0.0223424502607305	0.0312314354824927	-0.252491866087101	0.0988797003261618	0.269204234468004	0.999354675409622	FALSE
1987	Q6AYQ8	Fahd1	Acylpyruvase FAHD1, mitochondrial	sp|Q6AYQ8|FAHD1_RAT	sp|Q6AYQ8|FAHD1_RAT	sp|Q6AYQ8|FAHD1_RAT Acylpyruvase FAHD1, mitochondrial OS=Rattus norvegicus OX=10116 GN=Fahd1 PE=1 SV=1	1	7	7	7	41.2	24.48	221	0	83.798	959970000	11	15.9014090371697	15.7106181221616	15.9577822265669	15.9513074845954	16.0439244156132	15.5938579388582	0.0137389981965069	-0.0829096344878965	0.0500206753375268	0.0312229930479062	-0.0142555743591314	-0.0156478135364945	-0.0068231887020477	0.898481237129433	0.999354675409622	FALSE
1988	Q6AYR2	Ndrg3	Protein NDRG3	sp|Q6AYR2|NDRG3_RAT;tr|D4ACZ5|D4ACZ5_RAT	sp|Q6AYR2|NDRG3_RAT;tr|D4ACZ5|D4ACZ5_RAT	sp|Q6AYR2|NDRG3_RAT Protein NDRG3 OS=Rattus norvegicus OX=10116 GN=Ndrg3 PE=1 SV=1;tr|D4ACZ5|D4ACZ5_RAT Protein NDRG3 OS=Rattus norvegicus OX=10116 GN=Ndrg3 PE=1 SV=3	2	8	8	8	31.7	41.506	375	0	152.68	1090500000	14	15.6308927640127	15.7729588585676	15.9625345635113	15.7215798645235	16.0583088845642	15.2439921118851	-0.14656440057742	0.0896439763010731	0.164985886664917	-0.0882917526409639	0.110341768974927	-0.255300766126582	0.113772070727063	0.378787485948916	0.999354675409622	FALSE
1989	Q6AYR6	Hdhd2	Haloacid dehalogenase-like hydrolase domain-containing protein 2	sp|Q6AYR6|HDHD2_RAT;tr|Q6QI86|Q6QI86_RAT	sp|Q6AYR6|HDHD2_RAT;tr|Q6QI86|Q6QI86_RAT	sp|Q6AYR6|HDHD2_RAT Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Rattus norvegicus OX=10116 GN=Hdhd2 PE=2 SV=1;tr|Q6QI86|Q6QI86_RAT Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Rattus norvegicus OX=10116 GN=Hdh	2	8	8	8	45.9	28.779	259	0	189.47	410300000	14	15.831035030186	15.872891268298	16.0177871012728	16.0749776623012	16.1798702237845	15.5609298526529	-0.150838857085955	-0.0148403366502464	0.0158217017447037	0.0606893224549149	0.0274863855134262	-0.142779748040532	-0.0317511506397688	0.689211398669279	0.999354675409622	FALSE
1990	Q6AYS6	Snx17	Sorting nexin-17	sp|Q6AYS6|SNX17_RAT;tr|A0A0G2JXV4|A0A0G2JXV4_RAT;tr|F1LMM2|F1LMM2_RAT	sp|Q6AYS6|SNX17_RAT;tr|A0A0G2JXV4|A0A0G2JXV4_RAT	sp|Q6AYS6|SNX17_RAT Sorting nexin-17 OS=Rattus norvegicus OX=10116 GN=Snx17 PE=1 SV=1;tr|A0A0G2JXV4|A0A0G2JXV4_RAT Sorting nexin-17 OS=Rattus norvegicus OX=10116 GN=Snx17 PE=1 SV=1	3	3	3	3	8.9	52.882	470	0	8.727	11948000	4	12.7355771776427	12.6122925941095	12.3822727659229	12.5479066914608	12.5266703961916	12.2300804966969	0.223932929124003	0.194790627914477	-0.149462994851991	0.00384799036785055	-0.155483803326188	-0.00339946524330798	0.141431946796045	0.251959164588032	0.999354675409622	FALSE
1991	Q6AYS7	Acy1a	Aminoacylase-1A	sp|Q6AYS7|ACY1A_RAT;sp|Q6PTT0|ACY1B_RAT	sp|Q6AYS7|ACY1A_RAT;sp|Q6PTT0|ACY1B_RAT	sp|Q6AYS7|ACY1A_RAT Aminoacylase-1A OS=Rattus norvegicus OX=10116 GN=Acy1a PE=1 SV=1;sp|Q6PTT0|ACY1B_RAT Aminoacylase-1B OS=Rattus norvegicus OX=10116 GN=Acy1b PE=1 SV=1	2	14	14	14	37.5	45.804	408	0	59.831	782190000	20	16.9191659404646	16.7368775363616	16.84622493255	17.0597035687702	17.0157417126487	16.7283988634166	0.0367088013262374	-0.0514373204531339	-0.0563237188446135	0.144831977057539	-0.0372253774888619	0.124106010856699	-0.100921616132295	0.169008208100057	0.999354675409622	FALSE
1992	Q6AYS8	Hsd17b11	Estradiol 17-beta-dehydrogenase 11	sp|Q6AYS8|DHB11_RAT	sp|Q6AYS8|DHB11_RAT	sp|Q6AYS8|DHB11_RAT Estradiol 17-beta-dehydrogenase 11 OS=Rattus norvegicus OX=10116 GN=Hsd17b11 PE=2 SV=1	1	2	2	2	14.8	32.937	298	0	29.851	19764000	3	11.3947306294316	11.5785142176145	11.6208612880446	11.4147909238803	11.4682167320624	10.8336016947058	0.0052797238467297	0.283205594353261	0.211318870203531	-0.00707443427885479	-0.0917441245215387	-0.277684924300589	0.292102557168168	0.0262096476746286	0.999354675409622	FALSE
1993	Q6AYT0	Cryz	Quinone oxidoreductase	sp|Q6AYT0|QOR_RAT	sp|Q6AYT0|QOR_RAT	sp|Q6AYT0|QOR_RAT Quinone oxidoreductase OS=Rattus norvegicus OX=10116 GN=Cryz PE=2 SV=1	1	5	5	5	20.4	34.975	329	0	15.834	72166000	5	11.9728721182398	12.1486036862743	12.1154338665571	12.1262850237805	12.4020794045015	11.6673776974196	-0.122539753290186	0.147334097067984	-6.95172290876012e-05	-0.00154130032373589	0.136157581972366	-0.149869887531947	0.0133261441440093	0.897329433562654	0.999354675409622	FALSE
1994	Q6AYT3	Rtcb	tRNA-splicing ligase RtcB homolog	sp|Q6AYT3|RTCB_RAT	sp|Q6AYT3|RTCB_RAT	sp|Q6AYT3|RTCB_RAT tRNA-splicing ligase RtcB homolog OS=Rattus norvegicus OX=10116 GN=Rtcb PE=2 SV=1	1	6	6	6	22.6	55.249	505	0	287.5	213940000	10	16.0289420433224	15.9643634322906	16.0977029635247	16.1100346408526	16.2320273703339	15.5932743951699	-0.0297543446873079	-0.000190673395430052	0.018915063258736	0.0189238002685831	0.00282103132503986	-0.187257706261332	0.0514943066145691	0.467790353227739	0.999354675409622	FALSE
1995	Q6AYT5	Armt1	Protein-glutamate O-methyltransferase	sp|Q6AYT5|ARMT1_RAT;tr|A0A1B0GWT0|A0A1B0GWT0_RAT	sp|Q6AYT5|ARMT1_RAT;tr|A0A1B0GWT0|A0A1B0GWT0_RAT	sp|Q6AYT5|ARMT1_RAT Protein-glutamate O-methyltransferase OS=Rattus norvegicus OX=10116 GN=Armt1 PE=1 SV=1;tr|A0A1B0GWT0|A0A1B0GWT0_RAT Protein-glutamate O-methyltransferase OS=Rattus norvegicus OX=10116 GN=Armt1 PE=1 SV=1	2	4	4	4	8.2	50.183	439	0	8.3298	159210000	6	13.597005002607	13.4943556035328	13.6166637034615	13.5641494899857	13.7974588859151	13.2447354626028	0.00496064662332629	-0.00354647012715731	0.00452783522161465	-0.060309318572218	0.0349045789323252	-0.0691446068024247	0.0334971193867004	0.499857614294466	0.999354675409622	FALSE
1996	Q6AYT7	Abhd12	Monoacylglycerol lipase ABHD12	sp|Q6AYT7|ABD12_RAT	sp|Q6AYT7|ABD12_RAT	sp|Q6AYT7|ABD12_RAT Monoacylglycerol lipase ABHD12 OS=Rattus norvegicus OX=10116 GN=Abhd12 PE=2 SV=1	1	9	9	9	29.1	45.295	398	0	67.084	415820000	12	15.2637093371659	15.2498171431734	15.4199272692828	15.4110806045419	15.5055634763606	15.1438614818679	-0.0969273397363729	-0.0166772514052362	0.0391990801242955	0.0180294750653454	-0.0255831515408199	0.0613890915440457	-0.0427469753619616	0.455348341677913	0.999354675409622	FALSE
